,ResponseId,MainBranch,Employment,RemoteWork,EdLevel,YearsCode,OrgSize,Country,Age,Gender,Trans,Sexuality,Ethnicity,Accessibility,MentalHealth,WorkExp,ConvertedCompYearly,C#,C,HTML/CSS,Python,Dart,Bash/Shell,JavaScript,Java,Haskell,Assembly,Go,Groovy,Crystal,PHP,Delphi,C++,Clojure,Kotlin,APL,Rust,TypeScript,COBOL,PowerShell,Scala,Elixir,F#,LISP,Ruby,Julia,MATLAB,Objective-C,Erlang,Swift,Fortran,OCaml,R,SQL,Perl,Lua,VBA
50324,50325,2,2,1,5,2,9,50,5,1,1,1,56,1,2,0.0,5256.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50325,50326,2,1,1,1,3,5,64,2,1,1,1,35,1,4,2.0,63408.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50327,50328,2,2,1,1,3,9,60,2,1,1,1,10,5,2,1.0,41808.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50333,50334,2,2,1,1,3,5,41,2,1,1,1,12,1,6,1.0,20071.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50334,50335,2,2,1,1,3,9,1,1,1,1,1,1,1,2,2.0,140000.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50336,50337,2,2,2,1,4,4,14,1,1,1,1,1,1,2,3.0,108050.0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50339,50340,2,2,2,2,5,1,1,6,1,1,1,1,1,2,4.0,135000.0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50342,50343,2,2,1,1,2,2,20,2,1,1,1,10,1,2,1.0,716640.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50344,50345,2,2,1,5,2,7,1,2,1,1,1,465,1,3,1.0,144000.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50345,50346,2,2,1,2,2,4,12,2,1,1,1,2,1,2,1.0,63986.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50347,50348,2,2,2,5,2,7,4,5,1,1,4,2,1,2,0.0,10872.0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50353,50354,1,2,1,5,3,1,68,1,1,1,1,466,1,2,2.0,20244.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50354,50355,2,2,2,2,3,3,1,2,1,1,1,1,1,2,1.0,180000.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50355,50356,2,2,3,2,3,9,43,2,1,1,1,2,1,2,1.0,31992.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50357,50358,2,2,3,1,3,2,3,2,1,1,1,22,1,2,1.0,65591.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50358,50359,2,2,1,1,4,4,1,1,1,1,1,304,1,4,2.0,228000.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
50360,50361,2,2,2,1,3,8,20,1,1,1,1,2,1,2,1.0,42657.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50363,50364,2,3,1,2,3,8,11,2,1,1,1,172,1,2,1.0,94547.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50368,50369,2,2,2,2,2,1,4,2,1,1,1,2,1,2,0.0,44790.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50372,50373,2,2,1,1,3,4,1,1,1,1,1,1,1,12,2.0,122000.0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50373,50374,2,2,3,1,1,1,12,5,1,1,1,2,1,10,0.0,33260.0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50374,50375,2,2,2,7,4,9,1,6,1,1,1,1,5,9,4.0,130000.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50375,50376,2,2,1,4,2,8,21,2,1,2,2,16,1,5,1.0,37932.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50376,50377,2,2,2,5,2,8,11,5,2,1,1,79,1,2,0.0,9972.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50377,50378,2,2,1,1,3,4,1,2,1,1,1,1,1,2,1.0,425000.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
50378,50379,1,2,1,5,2,5,4,1,1,1,1,2,1,2,2.0,213287.0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
50379,50380,2,2,2,1,4,3,1,1,1,1,1,1,1,2,2.0,140000.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50380,50381,2,2,2,1,2,10,22,2,1,1,1,7,1,2,1.0,18852.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50381,50382,2,3,1,2,4,9,32,1,1,4,1,13,1,2,3.0,38400.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50383,50384,2,1,2,5,3,1,14,1,1,1,1,1,4,10,2.0,188459.0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50384,50385,2,3,1,1,3,1,122,1,1,1,1,7,1,2,2.0,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50386,50387,2,2,1,7,2,1,1,2,1,1,1,1,1,1,0.0,65000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50387,50388,2,2,1,6,4,2,3,1,1,1,1,2,1,2,3.0,93696.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50388,50389,2,2,1,1,3,4,1,2,1,1,1,1,1,2,1.0,218000.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50389,50390,2,2,1,5,2,7,15,5,4,1,4,2,1,8,0.0,26661.0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50390,50391,1,2,2,1,2,8,18,5,1,1,1,20,1,2,0.0,14187.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50391,50392,2,2,1,5,5,3,25,4,1,1,1,2,1,2,3.0,44253.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50392,50393,2,2,2,2,2,8,12,2,1,1,1,2,1,2,1.0,47990.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50395,50396,2,2,1,5,2,5,2,2,1,1,2,4,1,2,0.0,31993.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50397,50398,2,2,1,4,4,4,64,1,1,1,1,77,1,2,3.0,48312.0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50400,50401,2,1,2,1,4,9,1,3,1,1,1,1,1,2,3.0,1560000.0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50403,50404,2,2,1,1,2,1,3,2,1,1,1,22,1,2,1.0,93701.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
50404,50405,2,3,1,1,3,2,14,5,1,1,1,2,1,2,1.0,100511.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50405,50406,2,2,1,1,4,5,1,1,1,1,1,1,1,2,2.0,9500000.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50409,50410,2,2,1,2,2,5,1,2,1,1,1,1,1,2,0.0,117500.0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50414,50415,2,2,1,5,3,1,11,2,1,1,1,35,1,4,0.0,75036.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50418,50419,2,2,2,1,2,1,33,2,1,1,1,2,1,13,1.0,6974.0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
50419,50420,2,2,3,1,3,2,4,2,1,1,1,70,1,2,2.0,159966.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50421,50422,2,2,3,2,3,1,16,2,1,1,1,1,1,1,0.0,40836.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50426,50427,2,2,1,5,2,1,64,1,1,1,1,35,1,2,1.0,48312.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50428,50429,2,2,3,2,3,2,4,1,1,1,1,4,1,2,2.0,46068.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50430,50431,2,2,1,5,5,1,1,3,1,1,6,1,1,2,3.0,135000.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50432,50433,2,2,2,1,2,2,4,5,1,1,1,2,1,2,1.0,58867.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50434,50435,2,2,2,1,4,4,21,1,1,1,1,4,1,2,3.0,62352.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50436,50437,2,2,3,1,2,4,1,2,1,1,1,1,1,2,0.0,183000.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50442,50443,2,2,3,1,3,8,117,2,1,1,1,59,1,2,1.0,15144.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50444,50445,2,2,1,2,4,10,1,3,1,1,1,1,1,1,3.0,180000.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50448,50449,2,2,2,1,3,3,1,2,1,1,1,1,1,3,1.0,90000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50449,50450,2,2,1,4,3,1,4,2,1,1,1,2,1,2,2.0,51192.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50451,50452,2,2,2,2,4,4,24,1,1,1,1,2,1,2,3.0,49908.0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
50455,50456,2,2,1,3,3,8,32,3,1,1,1,16,1,2,2.0,80784.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50457,50458,2,2,1,6,3,1,14,1,1,1,1,2,1,2,1.0,542760.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50458,50459,2,2,2,2,2,5,12,2,1,1,1,2,1,2,0.0,34393.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50459,50460,2,2,1,7,2,7,1,1,1,1,1,1,1,2,3.0,100000.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50462,50463,2,2,2,5,3,5,11,2,1,1,1,278,1,2,1.0,41136.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50463,50464,2,2,1,5,2,1,6,2,1,1,1,5,5,3,1.0,49152.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50466,50467,2,2,2,1,3,4,3,2,1,1,1,22,1,9,1.0,54659.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50467,50468,2,3,1,7,3,2,1,2,1,1,1,1,1,26,2.0,100000.0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50473,50474,2,2,2,2,2,5,1,2,1,1,1,10,1,2,0.0,75000.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
50477,50478,1,2,1,2,4,1,64,1,1,1,1,163,1,2,2.0,42276.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50478,50479,2,2,2,1,3,4,2,1,1,1,1,2,1,4,2.0,47990.0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50480,50481,2,2,1,1,4,1,1,3,1,1,1,1,1,6,3.0,135000.0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
50482,50483,2,2,1,2,3,5,1,2,1,1,1,4,1,2,1.0,94000.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50483,50484,2,3,1,1,3,1,64,2,1,1,3,108,1,2,1.0,80500.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50485,50486,2,2,1,1,2,3,1,2,1,1,1,22,1,2,1.0,100000.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50486,50487,2,2,1,1,4,3,1,3,1,1,1,1,1,12,3.0,9500.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50490,50491,2,2,1,2,4,1,1,4,1,1,1,1,1,2,3.0,132000.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
50493,50494,2,1,2,1,3,1,53,5,1,1,1,2,5,8,1.0,22656.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50495,50496,2,6,2,2,3,9,11,1,1,1,1,35,1,2,2.0,9972.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50497,50498,2,2,3,2,4,1,1,1,1,1,1,20,1,2,2.0,90000.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50498,50499,2,2,2,6,3,5,1,1,3,2,2,5,3,6,2.0,265000.0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50499,50500,2,2,3,1,1,2,80,5,1,1,1,7,1,2,0.0,1440.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50500,50501,2,5,2,1,2,3,10,2,1,1,1,71,1,2,0.0,4476.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501,50502,2,2,1,5,4,8,1,1,1,1,1,1,1,2,3.0,890000.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50508,50509,2,2,2,1,3,7,1,2,1,1,1,1,1,2,1.0,226550.0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50510,50511,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1.0,90000.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50513,50514,2,2,1,1,4,4,1,1,1,1,1,1,1,2,3.0,200000.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
50514,50515,2,2,2,2,3,9,1,2,1,1,1,4,1,2,1.0,100000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50521,50522,2,2,1,5,2,7,11,2,1,1,1,40,5,2,1.0,28668.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50522,50523,2,2,2,5,2,4,41,2,1,1,1,77,3,2,1.0,8424.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50523,50524,2,2,1,5,1,4,3,2,2,1,1,3,1,8,2.0,46850.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50524,50525,2,2,1,1,3,1,3,2,1,1,1,1,1,2,1.0,84331.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50528,50529,2,2,3,1,2,1,18,5,1,1,1,20,1,2,0.0,3096.0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50533,50534,2,2,1,1,2,1,1,5,1,1,7,467,1,9,1.0,40000.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
50534,50535,2,2,1,1,3,7,1,2,1,1,11,1,1,2,1.0,1850000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50538,50539,2,2,2,1,4,7,14,1,1,1,1,1,1,2,2.0,103652.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50540,50541,2,2,3,2,3,7,64,2,1,1,1,35,1,2,1.0,40764.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50542,50543,2,2,1,1,2,4,11,2,1,1,1,1,1,2,1.0,23889.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50544,50545,2,2,1,1,2,4,14,2,2,1,2,37,1,2,1.0,69102.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50546,50547,2,2,2,5,4,7,7,3,1,1,1,6,1,8,3.0,251100.0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50551,50552,2,2,1,7,4,7,14,1,1,1,1,1,1,2,3.0,155793.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50552,50553,2,2,1,2,3,1,64,2,1,1,1,12,1,2,1.0,16752.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50553,50554,2,2,2,1,4,1,14,1,1,1,1,4,1,2,2.0,47743.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50557,50558,1,2,2,2,3,5,32,1,1,1,1,70,1,2,2.0,59400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50559,50560,2,2,3,2,4,1,15,1,1,1,1,2,1,2,2.0,117308.0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50563,50564,2,2,1,1,1,1,1,2,1,1,1,7,1,2,0.0,85000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50565,50566,2,2,1,1,2,1,18,2,1,1,1,20,1,2,0.0,19139.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50566,50567,2,2,2,5,4,7,1,3,1,1,1,1,1,10,2.0,120000.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50567,50568,2,2,1,1,3,8,1,2,1,1,1,1,1,3,2.0,270000.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50568,50569,2,2,2,2,2,8,9,2,1,1,1,4,1,2,1.0,73112.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50570,50571,2,2,2,1,2,7,1,2,5,2,4,1,1,17,0.0,72000.0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
